序号,发送时间,接收时间,发送内容,接收内容,延迟,信号强度,是否丢包,内容出错,延迟等级,状态划分
10012831,2024-09-09 21:56:25.158,2024-09-09 21:56:25.479,10012831 0909215625158 99,10012831 0909215625158 99,321,99,False,False,2,1
10012832,2024-09-09 21:56:25.756,2024-09-09 21:56:26.042,10012832 0909215625756 99,10012832 0909215625756 99,286,99,False,False,1,1
10012833,2024-09-09 21:56:26.355,2024-09-09 21:56:26.651,10012833 0909215626355 99,10012833 0909215626355 99,296,99,False,False,1,1
10012834,2024-09-09 21:56:26.951,2024-09-09 21:56:27.260,10012834 0909215626951 99,10012834 0909215626951 99,309,99,False,False,2,1
10012835,2024-09-09 21:56:27.549,2024-09-09 21:56:27.854,10012835 0909215627549 99,10012835 0909215627549 99,305,99,False,False,2,1
10012836,2024-09-09 21:56:28.150,2024-09-09 21:56:28.463,10012836 0909215628150 99,10012836 0909215628150 99,313,99,False,False,2,1
10012837,2024-09-09 21:56:28.744,2024-09-09 21:56:29.025,10012837 0909215628744 99,10012837 0909215628744 99,281,99,False,False,1,1
10012838,2024-09-09 21:56:29.340,2024-09-09 21:56:29.634,10012838 0909215629340 99,10012838 0909215629340 99,294,99,False,False,1,1
10012839,2024-09-09 21:56:29.933,2024-09-09 21:56:30.228,10012839 0909215629933 99,10012839 0909215629933 99,295,99,False,False,1,1
10012840,2024-09-09 21:56:30.527,2024-09-09 21:56:30.837,10012840 0909215630527 99,10012840 0909215630527 99,310,99,False,False,2,1
10012841,2024-09-09 21:56:31.121,2024-09-09 21:56:31.399,10012841 0909215631121 99,10012841 0909215631121 99,278,99,False,False,1,1
10012842,2024-09-09 21:56:31.715,2024-09-09 21:56:32.008,10012842 0909215631715 99,10012842 0909215631715 99,293,99,False,False,1,1
10012843,2024-09-09 21:56:32.310,2024-09-09 21:56:32.618,10012843 0909215632310 99,10012843 0909215632310 99,308,99,False,False,2,1
10012844,2024-09-09 21:56:32.908,2024-09-09 21:56:33.211,10012844 0909215632908 99,10012844 0909215632908 99,303,99,False,False,2,1
10012845,2024-09-09 21:56:33.506,2024-09-09 21:56:33.820,10012845 0909215633506 99,10012845 0909215633506 99,314,99,False,False,2,1
10012846,2024-09-09 21:56:34.105,2024-09-09 21:56:34.383,10012846 0909215634105 99,10012846 0909215634105 99,278,99,False,False,1,1
10012847,2024-09-09 21:56:34.703,2024-09-09 21:56:34.992,10012847 0909215634703 99,10012847 0909215634703 99,289,99,False,False,1,1
10012848,2024-09-09 21:56:35.299,2024-09-09 21:56:35.601,10012848 0909215635299 99,10012848 0909215635299 99,302,99,False,False,2,1
10012849,2024-09-09 21:56:35.899,2024-09-09 21:56:36.195,10012849 0909215635899 99,10012849 0909215635899 99,296,99,False,False,1,1
10012850,2024-09-09 21:56:36.498,2024-09-09 21:56:36.804,10012850 0909215636498 99,10012850 0909215636498 99,306,99,False,False,2,1
10012851,2024-09-09 21:56:37.104,2024-09-09 21:56:37.413,10012851 0909215637104 99,10012851 0909215637104 99,309,99,False,False,2,1
10012852,2024-09-09 21:56:37.701,2024-09-09 21:56:38.022,10012852 0909215637701 99,10012852 0909215637701 99,321,99,False,False,2,1
10012853,2024-09-09 21:56:38.299,2024-09-09 21:56:38.616,10012853 0909215638299 99,10012853 0909215638299 99,317,99,False,False,2,1
10012854,2024-09-09 21:56:38.897,2024-09-09 21:56:39.225,10012854 0909215638897 99,10012854 0909215638897 99,328,99,False,False,2,1
10012855,2024-09-09 21:56:39.504,2024-09-09 21:56:39.834,10012855 0909215639504 99,10012855 0909215639504 99,330,99,False,False,2,1
10012856,2024-09-09 21:56:40.104,2024-09-09 21:56:40.396,10012856 0909215640104 99,10012856 0909215640104 99,292,99,False,False,1,1
10012857,2024-09-09 21:56:40.704,2024-09-09 21:56:40.990,10012857 0909215640704 99,10012857 0909215640704 99,286,99,False,False,1,1
10012858,2024-09-09 21:56:41.302,2024-09-09 21:56:41.599,10012858 0909215641302 99,10012858 0909215641302 99,297,99,False,False,1,1
10012859,2024-09-09 21:56:41.905,2024-09-09 21:56:42.240,10012859 0909215641905 99,10012859 0909215641905 99,335,99,False,False,2,1
10012860,2024-09-09 21:56:42.529,2024-09-09 21:56:42.818,10012860 0909215642529 99,10012860 0909215642529 99,289,99,False,False,1,1
10012861,2024-09-09 21:56:43.124,2024-09-09 21:56:43.411,10012861 0909215643124 99,10012861 0909215643124 99,287,99,False,False,1,1
10012862,2024-09-09 21:56:43.720,2024-09-09 21:56:44.020,10012862 0909215643720 99,10012862 0909215643720 99,300,99,False,False,1,1
10012863,2024-09-09 21:56:44.315,2024-09-09 21:56:44.629,10012863 0909215644315 99,10012863 0909215644315 99,314,99,False,False,2,1
10012864,2024-09-09 21:56:44.909,2024-09-09 21:56:45.192,10012864 0909215644909 99,10012864 0909215644909 99,283,99,False,False,1,1
10012865,2024-09-09 21:56:45.503,2024-09-09 21:56:45.785,10012865 0909215645503 99,10012865 0909215645503 99,282,99,False,False,1,1
10012866,2024-09-09 21:56:46.102,2024-09-09 21:56:46.394,10012866 0909215646102 99,10012866 0909215646102 99,292,99,False,False,1,1
10012867,2024-09-09 21:56:46.697,2024-09-09 21:56:47.004,10012867 0909215646697 99,10012867 0909215646697 99,307,99,False,False,2,1
10012868,2024-09-09 21:56:47.294,2024-09-09 21:56:47.613,10012868 0909215647294 99,10012868 0909215647294 99,319,99,False,False,2,1
10012869,2024-09-09 21:56:47.912,2024-09-09 21:56:48.206,10012869 0909215647912 99,10012869 0909215647912 99,294,99,False,False,1,1
10012870,2024-09-09 21:56:48.504,2024-09-09 21:56:48.816,10012870 0909215648504 99,10012870 0909215648504 99,312,99,False,False,2,1
10012871,2024-09-09 21:56:49.102,2024-09-09 21:56:49.425,10012871 0909215649102 99,10012871 0909215649102 99,323,99,False,False,2,1
10012872,2024-09-09 21:56:49.701,2024-09-09 21:56:49.987,10012872 0909215649701 99,10012872 0909215649701 99,286,99,False,False,1,1
10012873,2024-09-09 21:56:50.297,2024-09-09 21:56:50.581,10012873 0909215650297 99,10012873 0909215650297 99,284,99,False,False,1,1
10012874,2024-09-09 21:56:50.893,2024-09-09 21:56:51.190,10012874 0909215650893 99,10012874 0909215650893 99,297,99,False,False,1,1
10012875,2024-09-09 21:56:51.493,2024-09-09 21:56:51.799,10012875 0909215651493 99,10012875 0909215651493 99,306,99,False,False,2,1
10012876,2024-09-09 21:56:52.092,2024-09-09 21:56:52.408,10012876 0909215652092 99,10012876 0909215652092 99,316,99,False,False,2,1
10012877,2024-09-09 21:56:52.690,2024-09-09 21:56:53.002,10012877 0909215652690 99,10012877 0909215652690 99,312,99,False,False,2,1
10012878,2024-09-09 21:56:53.285,2024-09-09 21:56:53.564,10012878 0909215653285 99,10012878 0909215653285 99,279,99,False,False,1,1
10012879,2024-09-09 21:56:53.881,2024-09-09 21:56:54.173,10012879 0909215653881 99,10012879 0909215653881 99,292,99,False,False,1,1
10012880,2024-09-09 21:56:54.478,2024-09-09 21:56:54.782,10012880 0909215654478 99,10012880 0909215654478 99,304,99,False,False,2,1
10012881,2024-09-09 21:56:55.073,2024-09-09 21:56:55.376,10012881 0909215655073 99,10012881 0909215655073 99,303,99,False,False,2,1
10012882,2024-09-09 21:56:55.668,2024-09-09 21:56:55.954,10012882 0909215655668 99,10012882 0909215655668 99,286,99,False,False,1,1
10012883,2024-09-09 21:56:56.263,2024-09-09 21:56:56.547,10012883 0909215656263 99,10012883 0909215656263 99,284,99,False,False,1,1
10012884,2024-09-09 21:56:56.858,2024-09-09 21:56:57.157,10012884 0909215656858 99,10012884 0909215656858 99,299,99,False,False,1,1
10012885,2024-09-09 21:56:57.453,2024-09-09 21:56:57.766,10012885 0909215657453 99,10012885 0909215657453 99,313,99,False,False,2,1
10012886,2024-09-09 21:56:58.046,2024-09-09 21:56:58.328,10012886 0909215658046 99,10012886 0909215658046 99,282,99,False,False,1,1
10012887,2024-09-09 21:56:58.642,2024-09-09 21:56:58.937,10012887 0909215658642 99,10012887 0909215658642 99,295,99,False,False,1,1
10012888,2024-09-09 21:56:59.240,2024-09-09 21:56:59.531,10012888 0909215659240 99,10012888 0909215659240 99,291,99,False,False,1,1
10012889,2024-09-09 21:56:59.837,2024-09-09 21:57:00.140,10012889 0909215659837 99,10012889 0909215659837 99,303,99,False,False,2,1
10012890,2024-09-09 21:57:00.433,2024-09-09 21:57:00.749,10012890 0909215700433 99,10012890 0909215700433 99,316,99,False,False,2,1
10012891,2024-09-09 21:57:01.029,2024-09-09 21:57:01.343,10012891 0909215701029 99,10012891 0909215701029 99,314,99,False,False,2,1
10012892,2024-09-09 21:57:01.625,2024-09-09 21:57:01.921,10012892 0909215701625 99,10012892 0909215701625 99,296,99,False,False,1,1
10012893,2024-09-09 21:57:02.223,2024-09-09 21:57:02.514,10012893 0909215702223 99,10012893 0909215702223 99,291,99,False,False,1,1
10012894,2024-09-09 21:57:02.821,2024-09-09 21:57:03.124,10012894 0909215702821 99,10012894 0909215702821 99,303,99,False,False,2,1
10012895,2024-09-09 21:57:03.416,2024-09-09 21:57:03.733,10012895 0909215703416 99,10012895 0909215703416 99,317,99,False,False,2,1
10012896,2024-09-09 21:57:04.014,2024-09-09 21:57:04.295,10012896 0909215704014 99,10012896 0909215704014 99,281,99,False,False,1,1
10012897,2024-09-09 21:57:04.607,2024-09-09 21:57:04.889,10012897 0909215704607 99,10012897 0909215704607 99,282,99,False,False,1,1
10012898,2024-09-09 21:57:05.202,2024-09-09 21:57:05.498,10012898 0909215705202 99,10012898 0909215705202 99,296,99,False,False,1,1
10012899,2024-09-09 21:57:05.796,2024-09-09 21:57:06.107,10012899 0909215705796 99,10012899 0909215705796 99,311,99,False,False,2,1
10012900,2024-09-09 21:57:06.389,2024-09-09 21:57:06.669,10012900 0909215706389 99,10012900 0909215706389 99,280,99,False,False,1,1
10012901,2024-09-09 21:57:06.984,2024-09-09 21:57:07.278,10012901 0909215706984 99,10012901 0909215706984 99,294,99,False,False,1,1
10012902,2024-09-09 21:57:07.577,2024-09-09 21:57:07.872,10012902 0909215707577 99,10012902 0909215707577 99,295,99,False,False,1,1
10012903,2024-09-09 21:57:08.176,2024-09-09 21:57:08.481,10012903 0909215708176 99,10012903 0909215708176 99,305,99,False,False,2,1
10012904,2024-09-09 21:57:08.776,2024-09-09 21:57:09.090,10012904 0909215708776 99,10012904 0909215708776 99,314,99,False,False,2,1
10012905,2024-09-09 21:57:09.370,2024-09-09 21:57:09.653,10012905 0909215709370 99,10012905 0909215709370 99,283,99,False,False,1,1
10012906,2024-09-09 21:57:09.967,2024-09-09 21:57:10.246,10012906 0909215709967 99,10012906 0909215709967 99,279,99,False,False,1,1
10012907,2024-09-09 21:57:10.565,2024-09-09 21:57:10.855,10012907 0909215710565 99,10012907 0909215710565 99,290,99,False,False,1,1
10012908,2024-09-09 21:57:11.164,2024-09-09 21:57:11.465,10012908 0909215711164 99,10012908 0909215711164 99,301,99,False,False,2,1
10012909,2024-09-09 21:57:11.763,2024-09-09 21:57:12.074,10012909 0909215711763 99,10012909 0909215711763 99,311,99,False,False,2,1
10012910,2024-09-09 21:57:12.361,2024-09-09 21:57:12.667,10012910 0909215712361 99,10012910 0909215712361 99,306,99,False,False,2,1
10012911,2024-09-09 21:57:12.961,2024-09-09 21:57:13.277,10012911 0909215712961 99,10012911 0909215712961 99,316,99,False,False,2,1
10012912,2024-09-09 21:57:13.559,2024-09-09 21:57:13.886,10012912 0909215713559 99,10012912 0909215713559 99,327,99,False,False,2,1
10012913,2024-09-09 21:57:14.189,2024-09-09 21:57:14.479,10012913 0909215714189 99,10012913 0909215714189 99,290,99,False,False,1,1
10012914,2024-09-09 21:57:14.783,2024-09-09 21:57:15.088,10012914 0909215714783 99,10012914 0909215714783 99,305,99,False,False,2,1
10012915,2024-09-09 21:57:15.378,2024-09-09 21:57:15.651,10012915 0909215715378 99,10012915 0909215715378 99,273,99,False,False,1,1
10012916,2024-09-09 21:57:15.972,2024-09-09 21:57:16.260,10012916 0909215715972 99,10012916 0909215715972 99,288,99,False,False,1,1
10012917,2024-09-09 21:57:16.571,2024-09-09 21:57:16.869,10012917 0909215716571 99,10012917 0909215716571 99,298,99,False,False,1,1
10012918,2024-09-09 21:57:17.170,2024-09-09 21:57:17.463,10012918 0909215717170 99,10012918 0909215717170 99,293,99,False,False,1,1
10012919,2024-09-09 21:57:17.771,2024-09-09 21:57:18.072,10012919 0909215717771 99,10012919 0909215717771 99,301,99,False,False,2,1
10012920,2024-09-09 21:57:18.376,2024-09-09 21:57:18.681,10012920 0909215718376 99,10012920 0909215718376 99,305,99,False,False,2,1
10012921,2024-09-09 21:57:18.970,2024-09-09 21:57:19.290,10012921 0909215718970 99,10012921 0909215718970 99,320,99,False,False,2,1
10012922,2024-09-09 21:57:19.592,2024-09-09 21:57:19.884,10012922 0909215719592 99,10012922 0909215719592 99,292,99,False,False,1,1
10012923,2024-09-09 21:57:20.188,2024-09-09 21:57:20.493,10012923 0909215720188 99,10012923 0909215720188 99,305,99,False,False,2,1
10012924,2024-09-09 21:57:20.782,2024-09-09 21:57:21.102,10012924 0909215720782 99,10012924 0909215720782 99,320,99,False,False,2,1
10012925,2024-09-09 21:57:21.373,2024-09-09 21:57:21.664,10012925 0909215721373 99,10012925 0909215721373 99,291,99,False,False,1,1
10012926,2024-09-09 21:57:21.969,2024-09-09 21:57:22.258,10012926 0909215721969 99,10012926 0909215721969 99,289,99,False,False,1,1
10012927,2024-09-09 21:57:22.558,2024-09-09 21:57:22.867,10012927 0909215722558 99,10012927 0909215722558 99,309,99,False,False,2,1
10012928,2024-09-09 21:57:23.156,2024-09-09 21:57:23.476,10012928 0909215723156 99,10012928 0909215723156 99,320,99,False,False,2,1
10012929,2024-09-09 21:57:23.755,2024-09-09 21:57:24.039,10012929 0909215723755 99,10012929 0909215723755 99,284,99,False,False,1,1
10012930,2024-09-09 21:57:24.352,2024-09-09 21:57:24.648,10012930 0909215724352 99,10012930 0909215724352 99,296,99,False,False,1,1
10012931,2024-09-09 21:57:24.950,2024-09-09 21:57:25.241,10012931 0909215724950 99,10012931 0909215724950 99,291,99,False,False,1,1
10012932,2024-09-09 21:57:25.548,2024-09-09 21:57:25.851,10012932 0909215725548 99,10012932 0909215725548 99,303,99,False,False,2,1
10012933,2024-09-09 21:57:26.145,2024-09-09 21:57:26.460,10012933 0909215726145 99,10012933 0909215726145 99,315,99,False,False,2,1
10012934,2024-09-09 21:57:26.736,2024-09-09 21:57:27.022,10012934 0909215726736 99,10012934 0909215726736 99,286,99,False,False,1,1
10012935,2024-09-09 21:57:27.330,2024-09-09 21:57:27.631,10012935 0909215727330 99,10012935 0909215727330 99,301,99,False,False,2,1
10012936,2024-09-09 21:57:27.924,2024-09-09 21:57:28.225,10012936 0909215727924 99,10012936 0909215727924 99,301,99,False,False,2,1
10012937,2024-09-09 21:57:28.519,2024-09-09 21:57:28.834,10012937 0909215728519 99,10012937 0909215728519 99,315,99,False,False,2,1
10012938,2024-09-09 21:57:29.112,2024-09-09 21:57:29.396,10012938 0909215729112 99,10012938 0909215729112 99,284,99,False,False,1,1
10012939,2024-09-09 21:57:29.708,2024-09-09 21:57:30.006,10012939 0909215729708 99,10012939 0909215729708 99,298,99,False,False,1,1
10012940,2024-09-09 21:57:30.301,2024-09-09 21:57:30.599,10012940 0909215730301 99,10012940 0909215730301 99,298,99,False,False,1,1
10012941,2024-09-09 21:57:30.900,2024-09-09 21:57:31.208,10012941 0909215730900 99,10012941 0909215730900 99,308,99,False,False,2,1
10012942,2024-09-09 21:57:31.497,2024-09-09 21:57:31.817,10012942 0909215731497 99,10012942 0909215731497 99,320,99,False,False,2,1
10012943,2024-09-09 21:57:32.095,2024-09-09 21:57:32.380,10012943 0909215732095 99,10012943 0909215732095 99,285,99,False,False,1,1
10012944,2024-09-09 21:57:32.692,2024-09-09 21:57:32.989,10012944 0909215732692 99,10012944 0909215732692 99,297,99,False,False,1,1
10012945,2024-09-09 21:57:33.292,2024-09-09 21:57:33.583,10012945 0909215733292 99,10012945 0909215733292 99,291,99,False,False,1,1
10012946,2024-09-09 21:57:33.889,2024-09-09 21:57:34.192,10012946 0909215733889 99,10012946 0909215733889 99,303,99,False,False,2,1
10012947,2024-09-09 21:57:34.488,2024-09-09 21:57:34.801,10012947 0909215734488 99,10012947 0909215734488 99,313,99,False,False,2,1
10012948,2024-09-09 21:57:35.085,2024-09-09 21:57:35.394,10012948 0909215735085 99,10012948 0909215735085 99,309,99,False,False,2,1
10012949,2024-09-09 21:57:35.680,2024-09-09 21:57:35.972,10012949 0909215735680 99,10012949 0909215735680 99,292,99,False,False,1,1
10012950,2024-09-09 21:57:36.272,2024-09-09 21:57:36.566,10012950 0909215736272 99,10012950 0909215736272 99,294,99,False,False,1,1
10012951,2024-09-09 21:57:36.865,2024-09-09 21:57:37.175,10012951 0909215736865 99,10012951 0909215736865 99,310,99,False,False,2,1
10012952,2024-09-09 21:57:37.461,2024-09-09 21:57:37.737,10012952 0909215737461 99,10012952 0909215737461 99,276,99,False,False,1,1
10012953,2024-09-09 21:57:38.054,2024-09-09 21:57:38.347,10012953 0909215738054 99,10012953 0909215738054 99,293,99,False,False,1,1
10012954,2024-09-09 21:57:38.650,2024-09-09 21:57:38.956,10012954 0909215738650 99,10012954 0909215738650 99,306,99,False,False,2,1
10012955,2024-09-09 21:57:39.243,2024-09-09 21:57:39.549,10012955 0909215739243 99,10012955 0909215739243 99,306,99,False,False,2,1
10012956,2024-09-09 21:57:39.846,2024-09-09 21:57:40.159,10012956 0909215739846 99,10012956 0909215739846 99,313,99,False,False,2,1
10012957,2024-09-09 21:57:40.442,2024-09-09 21:57:40.768,10012957 0909215740442 99,10012957 0909215740442 99,326,99,False,False,2,1
10012958,2024-09-09 21:57:41.042,2024-09-09 21:57:41.330,10012958 0909215741042 99,10012958 0909215741042 99,288,99,False,False,1,1
10012959,2024-09-09 21:57:41.638,2024-09-09 21:57:41.939,10012959 0909215741638 99,10012959 0909215741638 99,301,99,False,False,2,1
10012960,2024-09-09 21:57:42.238,2024-09-09 21:57:42.533,10012960 0909215742238 99,10012960 0909215742238 99,295,99,False,False,1,1
10012961,2024-09-09 21:57:42.836,2024-09-09 21:57:43.142,10012961 0909215742836 99,10012961 0909215742836 99,306,99,False,False,2,1
10012962,2024-09-09 21:57:43.432,2024-09-09 21:57:43.751,10012962 0909215743432 99,10012962 0909215743432 99,319,99,False,False,2,1
10012963,2024-09-09 21:57:44.031,2024-09-09 21:57:44.345,10012963 0909215744031 99,10012963 0909215744031 99,314,99,False,False,2,1
10012964,2024-09-09 21:57:44.629,2024-09-09 21:57:44.907,10012964 0909215744629 99,10012964 0909215744629 99,278,99,False,False,1,1
10012965,2024-09-09 21:57:45.223,2024-09-09 21:57:45.563,10012965 0909215745223 99,10012965 0909215745223 99,340,99,False,False,2,1
10012966,2024-09-09 21:57:45.841,2024-09-09 21:57:46.125,10012966 0909215745841 99,10012966 0909215745841 99,284,99,False,False,1,1
10012967,2024-09-09 21:57:46.438,2024-09-09 21:57:46.735,10012967 0909215746438 99,10012967 0909215746438 99,297,99,False,False,1,1
10012968,2024-09-09 21:57:47.041,2024-09-09 21:57:47.328,10012968 0909215747041 99,10012968 0909215747041 99,287,99,False,False,1,1
10012969,2024-09-09 21:57:47.638,2024-09-09 21:57:47.937,10012969 0909215747638 99,10012969 0909215747638 99,299,99,False,False,1,1
10012970,2024-09-09 21:57:48.235,2024-09-09 21:57:48.546,10012970 0909215748235 99,10012970 0909215748235 99,311,99,False,False,2,1
10012971,2024-09-09 21:57:48.832,2024-09-09 21:57:49.140,10012971 0909215748832 99,10012971 0909215748832 99,308,99,False,False,2,1
10012972,2024-09-09 21:57:49.429,2024-09-09 21:57:49.702,10012972 0909215749429 99,10012972 0909215749429 99,273,99,False,False,1,1
10012973,2024-09-09 21:57:50.025,2024-09-09 21:57:50.312,10012973 0909215750025 99,10012973 0909215750025 99,287,99,False,False,1,1
10012974,2024-09-09 21:57:50.623,2024-09-09 21:57:50.921,10012974 0909215750623 99,10012974 0909215750623 99,298,99,False,False,1,1
10012975,2024-09-09 21:57:51.218,2024-09-09 21:57:51.530,10012975 0909215751218 99,10012975 0909215751218 99,312,99,False,False,2,1
10012976,2024-09-09 21:57:51.819,2024-09-09 21:57:52.123,10012976 0909215751819 99,10012976 0909215751819 99,304,99,False,False,2,1
10012977,2024-09-09 21:57:52.415,2024-09-09 21:57:52.733,10012977 0909215752415 99,10012977 0909215752415 99,318,99,False,False,2,1
10012978,2024-09-09 21:57:53.014,2024-09-09 21:57:53.342,10012978 0909215753014 99,10012978 0909215753014 99,328,99,False,False,2,1
10012979,2024-09-09 21:57:53.617,2024-09-09 21:57:53.935,10012979 0909215753617 99,10012979 0909215753617 99,318,99,False,False,2,1
10012980,2024-09-09 21:57:54.222,2024-09-09 21:57:54.498,10012980 0909215754222 99,10012980 0909215754222 99,276,99,False,False,1,1
10012981,2024-09-09 21:57:54.819,2024-09-09 21:57:55.107,10012981 0909215754819 99,10012981 0909215754819 99,288,99,False,False,1,1
10012982,2024-09-09 21:57:55.415,2024-09-09 21:57:55.716,10012982 0909215755415 99,10012982 0909215755415 99,301,99,False,False,2,1
10012983,2024-09-09 21:57:56.011,2024-09-09 21:57:56.325,10012983 0909215756011 99,10012983 0909215756011 99,314,99,False,False,2,1
10012984,2024-09-09 21:57:56.617,2024-09-09 21:57:56.919,10012984 0909215756617 99,10012984 0909215756617 99,302,99,False,False,2,1
10012985,2024-09-09 21:57:57.216,2024-09-09 21:57:57.528,10012985 0909215757216 99,10012985 0909215757216 99,312,99,False,False,2,1
10012986,2024-09-09 21:57:57.812,2024-09-09 21:57:58.090,10012986 0909215757812 99,10012986 0909215757812 99,278,99,False,False,1,1
10012987,2024-09-09 21:57:58.405,2024-09-09 21:57:58.699,10012987 0909215758405 99,10012987 0909215758405 99,294,99,False,False,1,1
10012988,2024-09-09 21:57:59.000,2024-09-09 21:57:59.309,10012988 0909215759000 99,10012988 0909215759000 99,309,99,False,False,2,1
10012989,2024-09-09 21:57:59.596,2024-09-09 21:57:59.902,10012989 0909215759596 99,10012989 0909215759596 99,306,99,False,False,2,1
10012990,2024-09-09 21:58:00.191,2024-09-09 21:58:00.465,10012990 0909215800191 99,10012990 0909215800191 99,274,99,False,False,1,1
10012991,2024-09-09 21:58:00.785,2024-09-09 21:58:01.074,10012991 0909215800785 99,10012991 0909215800785 99,289,99,False,False,1,1
10012992,2024-09-09 21:58:01.380,2024-09-09 21:58:01.683,10012992 0909215801380 99,10012992 0909215801380 99,303,99,False,False,2,1
10012993,2024-09-09 21:58:01.973,2024-09-09 21:58:02.276,10012993 0909215801973 99,10012993 0909215801973 99,303,99,False,False,2,1
10012994,2024-09-09 21:58:02.572,2024-09-09 21:58:02.886,10012994 0909215802572 99,10012994 0909215802572 99,314,99,False,False,2,1
10012995,2024-09-09 21:58:03.169,2024-09-09 21:58:03.448,10012995 0909215803169 99,10012995 0909215803169 99,279,99,False,False,1,1
10012996,2024-09-09 21:58:03.768,2024-09-09 21:58:04.057,10012996 0909215803768 99,10012996 0909215803768 99,289,99,False,False,1,1
10012997,2024-09-09 21:58:04.367,2024-09-09 21:58:04.666,10012997 0909215804367 99,10012997 0909215804367 99,299,99,False,False,1,1
10012998,2024-09-09 21:58:04.964,2024-09-09 21:58:05.260,10012998 0909215804964 99,10012998 0909215804964 99,296,99,False,False,1,1
10012999,2024-09-09 21:58:05.563,2024-09-09 21:58:05.869,10012999 0909215805563 99,10012999 0909215805563 99,306,99,False,False,2,1
10013000,2024-09-09 21:58:06.159,2024-09-09 21:58:06.478,10013000 0909215806159 99,10013000 0909215806159 99,319,99,False,False,2,1
10013001,2024-09-09 21:58:06.764,2024-09-09 21:58:07.072,10013001 0909215806764 99,10013001 0909215806764 99,308,99,False,False,2,1
10013002,2024-09-09 21:58:07.365,2024-09-09 21:58:07.650,10013002 0909215807365 99,10013002 0909215807365 99,285,99,False,False,1,1
10013003,2024-09-09 21:58:07.958,2024-09-09 21:58:08.243,10013003 0909215807958 99,10013003 0909215807958 99,285,99,False,False,1,1
10013004,2024-09-09 21:58:08.557,2024-09-09 21:58:08.852,10013004 0909215808557 99,10013004 0909215808557 99,295,99,False,False,1,1
10013005,2024-09-09 21:58:09.155,2024-09-09 21:58:09.462,10013005 0909215809155 99,10013005 0909215809155 99,307,99,False,False,2,1
10013006,2024-09-09 21:58:09.752,2024-09-09 21:58:10.055,10013006 0909215809752 99,10013006 0909215809752 99,303,99,False,False,2,1
10013007,2024-09-09 21:58:10.348,2024-09-09 21:58:10.664,10013007 0909215810348 99,10013007 0909215810348 99,316,99,False,False,2,1
10013008,2024-09-09 21:58:10.947,2024-09-09 21:58:11.274,10013008 0909215810947 99,10013008 0909215810947 99,327,99,False,False,2,1
10013009,2024-09-09 21:58:11.556,2024-09-09 21:58:11.867,10013009 0909215811556 99,10013009 0909215811556 99,311,99,False,False,2,1
10013010,2024-09-09 21:58:12.163,2024-09-09 21:58:12.476,10013010 0909215812163 99,10013010 0909215812163 99,313,99,False,False,2,1
10013011,2024-09-09 21:58:12.760,2024-09-09 21:58:13.039,10013011 0909215812760 99,10013011 0909215812760 99,279,99,False,False,1,1
10013012,2024-09-09 21:58:13.358,2024-09-09 21:58:13.648,10013012 0909215813358 99,10013012 0909215813358 99,290,99,False,False,1,1
10013013,2024-09-09 21:58:13.956,2024-09-09 21:58:14.257,10013013 0909215813956 99,10013013 0909215813956 99,301,99,False,False,2,1
10013014,2024-09-09 21:58:14.563,2024-09-09 21:58:14.851,10013014 0909215814563 99,10013014 0909215814563 99,288,99,False,False,1,1
10013015,2024-09-09 21:58:15.160,2024-09-09 21:58:15.460,10013015 0909215815160 99,10013015 0909215815160 99,300,99,False,False,1,1
10013016,2024-09-09 21:58:15.758,2024-09-09 21:58:16.069,10013016 0909215815758 99,10013016 0909215815758 99,311,99,False,False,2,1
10013017,2024-09-09 21:58:16.355,2024-09-09 21:58:16.662,10013017 0909215816355 99,10013017 0909215816355 99,307,99,False,False,2,1
10013018,2024-09-09 21:58:16.954,2024-09-09 21:58:17.272,10013018 0909215816954 99,10013018 0909215816954 99,318,99,False,False,2,1
10013019,2024-09-09 21:58:17.573,2024-09-09 21:58:17.881,10013019 0909215817573 99,10013019 0909215817573 99,308,99,False,False,2,1
10013020,2024-09-09 21:58:18.170,2024-09-09 21:58:18.490,10013020 0909215818170 99,10013020 0909215818170 99,320,99,False,False,2,1
10013021,2024-09-09 21:58:18.766,2024-09-09 21:58:19.084,10013021 0909215818766 99,10013021 0909215818766 99,318,99,False,False,2,1
10013022,2024-09-09 21:58:19.365,2024-09-09 21:58:19.662,10013022 0909215819365 99,10013022 0909215819365 99,297,99,False,False,1,1
10013023,2024-09-09 21:58:19.963,2024-09-09 21:58:20.255,10013023 0909215819963 99,10013023 0909215819963 99,292,99,False,False,1,1
10013024,2024-09-09 21:58:20.560,2024-09-09 21:58:20.895,10013024 0909215820560 99,10013024 0909215820560 99,335,99,False,False,2,1
10013025,2024-09-09 21:58:21.157,2024-09-09 21:58:21.473,10013025 0909215821157 99,10013025 0909215821157 99,316,99,False,False,2,1
10013026,2024-09-09 21:58:21.755,2024-09-09 21:58:22.067,10013026 0909215821755 99,10013026 0909215821755 99,312,99,False,False,2,1
10013027,2024-09-09 21:58:22.353,2024-09-09 21:58:22.676,10013027 0909215822353 99,10013027 0909215822353 99,323,99,False,False,2,1
10013028,2024-09-09 21:58:22.980,2024-09-09 21:58:23.285,10013028 0909215822980 99,10013028 0909215822980 99,305,99,False,False,2,1
10013029,2024-09-09 21:58:23.574,2024-09-09 21:58:23.879,10013029 0909215823574 99,10013029 0909215823574 99,305,99,False,False,2,1
